run_id,dataset_id,dataset_variant,protagonist_ref_group,group_label,theme_id,theme,base_game_id,run_game_id,segment_index,sample_id,scene_json_source_path,state_snapshot_path,difficulty_tags,hard_score,view_bucket,protagonist_visible_required,prompt_hardening_profile,expected_protagonist_ref_count,actual_protagonist_ref_count,actual_protagonist_ref_paths,generation_success,cached,image_url,saved_json_path,saved_image_path,duration_seconds,started_at_utc,ended_at_utc,error_message,main_character_wait_seconds,main_character_ready,cache_repair_applied,judge_model_count,judge_models,overall_score_mean,confidence_mean,judge_overall_stddev,failure_tags,reason_preview,semantic_consistency_mean,subject_attribute_consistency_mean,spatial_consistency_mean,style_lighting_consistency_mean,detail_integrity_mean,reference_identity_fidelity_mean,view_match_accuracy_mean
protagonist_ref_hard_identity_run_20260426_040417,protagonist_ref_hard_identity_dataset_20260426_033440,hard_identity,protagonist_ref_3,Front side back protagonist references,89,苗疆蛊术试炼,game_1777175018_804e9w,game_1777175018_804e9w_protagonist_ref_3,1,game_1777175018_804e9w_protagonist_ref_3_seg_001,C:\Users\User\Desktop\DN-main\DN-experiment-2.0\ablations\protagonist_ref_ablation\datasets\hard_identity\protagonist_ref_hard_identity_dataset_20260426_033440\theme_089_game_1777175018_804e9w\game_1777175018_804e9w_001.json,C:\Users\User\Desktop\DN-main\DN-experiment-2.0\ablations\protagonist_ref_ablation\datasets\hard_identity\protagonist_ref_hard_identity_dataset_20260426_033440\theme_089_game_1777175018_804e9w\game_1777175018_804e9w_001_state.json,"[""view_side"", ""occluded_face"", ""continuity_sensitive""]",5,side,True,"{""profile_id"": ""side_occluded_continuity"", ""constraints"": [""compose the protagonist in a clear side profile or three-quarter side view"", ""partially obscure the face with hair, smoke, clothing, or a foreground prop"", ""preserve continuity-critical outfit, hairstyle, glasses, bag, shoes, and signature props exactly""]}",3,3,"[""C:\\Users\\User\\Desktop\\DN-main\\initial\\main_character\\game_1777175018_804e9w\\main_character.png"", ""C:\\Users\\User\\Desktop\\DN-main\\initial\\main_character\\game_1777175018_804e9w\\main_character_side.png"", ""C:\\Users\\User\\Desktop\\DN-main\\initial\\main_character\\game_1777175018_804e9w\\main_character_back.png""]",True,True,/image_cache/e8ddbb346b122cdbe494e523cf5e0a3c.png,C:\Users\User\Desktop\DN-main\DN-experiment-2.0\ablations\protagonist_ref_ablation\results\hard_identity\protagonist_ref_hard_identity_run_20260426_040417\generated\protagonist_ref_3\theme_089_game_1777175018_804e9w_protagonist_ref_3\game_1777175018_804e9w_protagonist_ref_3_001.json,C:\Users\User\Desktop\DN-main\DN-experiment-2.0\ablations\protagonist_ref_ablation\results\hard_identity\protagonist_ref_hard_identity_run_20260426_040417\generated\protagonist_ref_3\theme_089_game_1777175018_804e9w_protagonist_ref_3\game_1777175018_804e9w_protagonist_ref_3_001.png,115.9744,2026-04-26T08:11:41.610217+00:00,2026-04-26T08:15:35.071799+00:00,,36.4987,True,False,1,gpt-4o,9.0,0.95,0.0,[],P | r | o | t | a | g | n | i | s |  | u | f | d | p | m | c | h | e | | | I | k | y | l | w,10.0,9.0,9.0,10.0,9.0,9.0,9.0
protagonist_ref_hard_identity_run_20260426_040417,protagonist_ref_hard_identity_dataset_20260426_033440,hard_identity,protagonist_ref_3,Front side back protagonist references,89,苗疆蛊术试炼,game_1777175018_804e9w,game_1777175018_804e9w_protagonist_ref_3,2,game_1777175018_804e9w_protagonist_ref_3_seg_002,C:\Users\User\Desktop\DN-main\DN-experiment-2.0\ablations\protagonist_ref_ablation\datasets\hard_identity\protagonist_ref_hard_identity_dataset_20260426_033440\theme_089_game_1777175018_804e9w\game_1777175018_804e9w_002.json,C:\Users\User\Desktop\DN-main\DN-experiment-2.0\ablations\protagonist_ref_ablation\datasets\hard_identity\protagonist_ref_hard_identity_dataset_20260426_033440\theme_089_game_1777175018_804e9w\game_1777175018_804e9w_002_state.json,"[""view_back"", ""long_shot"", ""extreme_lighting"", ""continuity_sensitive""]",5,back,True,"{""profile_id"": ""back_long_extreme_light"", ""constraints"": [""show the protagonist from behind or over the shoulder"", ""use a wide or long shot where the protagonist occupies only about 15-25 percent of the frame"", ""use difficult backlight, night light, neon, fog, firelight, or strong shadow"", ""keep the same outfit silhouette, hairstyle, backpack or carried prop readable despite the distance""]}",3,3,"[""C:\\Users\\User\\Desktop\\DN-main\\initial\\main_character\\game_1777175018_804e9w\\main_character.png"", ""C:\\Users\\User\\Desktop\\DN-main\\initial\\main_character\\game_1777175018_804e9w\\main_character_side.png"", ""C:\\Users\\User\\Desktop\\DN-main\\initial\\main_character\\game_1777175018_804e9w\\main_character_back.png""]",True,True,/image_cache/be677dd9bcbdf8c4943e255f9a9e7aa6.png,C:\Users\User\Desktop\DN-main\DN-experiment-2.0\ablations\protagonist_ref_ablation\results\hard_identity\protagonist_ref_hard_identity_run_20260426_040417\generated\protagonist_ref_3\theme_089_game_1777175018_804e9w_protagonist_ref_3\game_1777175018_804e9w_protagonist_ref_3_002.json,C:\Users\User\Desktop\DN-main\DN-experiment-2.0\ablations\protagonist_ref_ablation\results\hard_identity\protagonist_ref_hard_identity_run_20260426_040417\generated\protagonist_ref_3\theme_089_game_1777175018_804e9w_protagonist_ref_3\game_1777175018_804e9w_protagonist_ref_3_002.png,116.6594,2026-04-26T08:15:35.104912+00:00,2026-04-26T08:17:31.770206+00:00,,36.4987,True,False,1,gpt-4o,9.0,0.95,0.0,[],P | r | o | t | a | g | n | i | s | ' |  | u | f | d | p | m | c | h | v | e | | | S | l | w | y | -,10.0,9.0,9.0,9.0,9.0,9.0,9.0
protagonist_ref_hard_identity_run_20260426_040417,protagonist_ref_hard_identity_dataset_20260426_033440,hard_identity,protagonist_ref_3,Front side back protagonist references,89,苗疆蛊术试炼,game_1777175018_804e9w,game_1777175018_804e9w_protagonist_ref_3,3,game_1777175018_804e9w_protagonist_ref_3_seg_003,C:\Users\User\Desktop\DN-main\DN-experiment-2.0\ablations\protagonist_ref_ablation\datasets\hard_identity\protagonist_ref_hard_identity_dataset_20260426_033440\theme_089_game_1777175018_804e9w\game_1777175018_804e9w_003.json,C:\Users\User\Desktop\DN-main\DN-experiment-2.0\ablations\protagonist_ref_ablation\datasets\hard_identity\protagonist_ref_hard_identity_dataset_20260426_033440\theme_089_game_1777175018_804e9w\game_1777175018_804e9w_003_state.json,"[""view_mixed"", ""occluded_face"", ""action_heavy"", ""extreme_lighting""]",4,mixed,True,"{""profile_id"": ""mixed_action_occlusion"", ""constraints"": [""use a dynamic pose with the head turned away from the camera"", ""partially hide the face behind a door frame, hair, smoke, hand, scarf, or scene prop"", ""add motion, strong shadow, low light, fog, sparks, rain, or reflected light"", ""make clothing details and signature accessories remain stable and identifiable""]}",3,3,"[""C:\\Users\\User\\Desktop\\DN-main\\initial\\main_character\\game_1777175018_804e9w\\main_character.png"", ""C:\\Users\\User\\Desktop\\DN-main\\initial\\main_character\\game_1777175018_804e9w\\main_character_side.png"", ""C:\\Users\\User\\Desktop\\DN-main\\initial\\main_character\\game_1777175018_804e9w\\main_character_back.png""]",True,True,/image_cache/0064f504236e61d93478e1e0b0eac2e7.png,C:\Users\User\Desktop\DN-main\DN-experiment-2.0\ablations\protagonist_ref_ablation\results\hard_identity\protagonist_ref_hard_identity_run_20260426_040417\generated\protagonist_ref_3\theme_089_game_1777175018_804e9w_protagonist_ref_3\game_1777175018_804e9w_protagonist_ref_3_003.json,C:\Users\User\Desktop\DN-main\DN-experiment-2.0\ablations\protagonist_ref_ablation\results\hard_identity\protagonist_ref_hard_identity_run_20260426_040417\generated\protagonist_ref_3\theme_089_game_1777175018_804e9w_protagonist_ref_3\game_1777175018_804e9w_protagonist_ref_3_003.png,89.5808,2026-04-26T08:17:31.791954+00:00,2026-04-26T08:19:01.372397+00:00,,36.4987,True,False,1,gpt-4o,9.0,0.95,0.0,[],P | r | o | t | a | g | n | i | s | ' |  | d | e | y | u | f | c | w | h | v | | | S | m | p | l | b,10.0,9.0,9.0,9.0,9.0,9.0,9.0
protagonist_ref_hard_identity_run_20260426_040417,protagonist_ref_hard_identity_dataset_20260426_033440,hard_identity,protagonist_ref_3,Front side back protagonist references,89,苗疆蛊术试炼,game_1777175018_804e9w,game_1777175018_804e9w_protagonist_ref_3,4,game_1777175018_804e9w_protagonist_ref_3_seg_004,C:\Users\User\Desktop\DN-main\DN-experiment-2.0\ablations\protagonist_ref_ablation\datasets\hard_identity\protagonist_ref_hard_identity_dataset_20260426_033440\theme_089_game_1777175018_804e9w\game_1777175018_804e9w_004.json,C:\Users\User\Desktop\DN-main\DN-experiment-2.0\ablations\protagonist_ref_ablation\datasets\hard_identity\protagonist_ref_hard_identity_dataset_20260426_033440\theme_089_game_1777175018_804e9w\game_1777175018_804e9w_004_state.json,"[""view_side"", ""occluded_face"", ""continuity_sensitive""]",5,side,True,"{""profile_id"": ""side_occluded_continuity"", ""constraints"": [""compose the protagonist in a clear side profile or three-quarter side view"", ""partially obscure the face with hair, smoke, clothing, or a foreground prop"", ""preserve continuity-critical outfit, hairstyle, glasses, bag, shoes, and signature props exactly""]}",3,3,"[""C:\\Users\\User\\Desktop\\DN-main\\initial\\main_character\\game_1777175018_804e9w\\main_character.png"", ""C:\\Users\\User\\Desktop\\DN-main\\initial\\main_character\\game_1777175018_804e9w\\main_character_side.png"", ""C:\\Users\\User\\Desktop\\DN-main\\initial\\main_character\\game_1777175018_804e9w\\main_character_back.png""]",True,True,/image_cache/6cf3a07a3f7f8857c7c691debb28aa4a.png,C:\Users\User\Desktop\DN-main\DN-experiment-2.0\ablations\protagonist_ref_ablation\results\hard_identity\protagonist_ref_hard_identity_run_20260426_040417\generated\protagonist_ref_3\theme_089_game_1777175018_804e9w_protagonist_ref_3\game_1777175018_804e9w_protagonist_ref_3_004.json,C:\Users\User\Desktop\DN-main\DN-experiment-2.0\ablations\protagonist_ref_ablation\results\hard_identity\protagonist_ref_hard_identity_run_20260426_040417\generated\protagonist_ref_3\theme_089_game_1777175018_804e9w_protagonist_ref_3\game_1777175018_804e9w_protagonist_ref_3_004.png,91.7434,2026-04-26T08:19:01.394445+00:00,2026-04-26T08:20:33.134892+00:00,,36.4987,True,False,1,gpt-4o,9.0,0.95,0.0,[],P | r | o | t | a | g | n | i | s | ' |  | u | f | d | p | m | c | h | v | e | | | S | l | w | y,10.0,9.0,9.0,9.0,9.0,9.0,9.0
protagonist_ref_hard_identity_run_20260426_040417,protagonist_ref_hard_identity_dataset_20260426_033440,hard_identity,protagonist_ref_3,Front side back protagonist references,89,苗疆蛊术试炼,game_1777175018_804e9w,game_1777175018_804e9w_protagonist_ref_3,5,game_1777175018_804e9w_protagonist_ref_3_seg_005,C:\Users\User\Desktop\DN-main\DN-experiment-2.0\ablations\protagonist_ref_ablation\datasets\hard_identity\protagonist_ref_hard_identity_dataset_20260426_033440\theme_089_game_1777175018_804e9w\game_1777175018_804e9w_005.json,C:\Users\User\Desktop\DN-main\DN-experiment-2.0\ablations\protagonist_ref_ablation\datasets\hard_identity\protagonist_ref_hard_identity_dataset_20260426_033440\theme_089_game_1777175018_804e9w\game_1777175018_804e9w_005_state.json,"[""view_back"", ""long_shot"", ""extreme_lighting"", ""continuity_sensitive""]",5,back,True,"{""profile_id"": ""back_long_extreme_light"", ""constraints"": [""show the protagonist from behind or over the shoulder"", ""use a wide or long shot where the protagonist occupies only about 15-25 percent of the frame"", ""use difficult backlight, night light, neon, fog, firelight, or strong shadow"", ""keep the same outfit silhouette, hairstyle, backpack or carried prop readable despite the distance""]}",3,3,"[""C:\\Users\\User\\Desktop\\DN-main\\initial\\main_character\\game_1777175018_804e9w\\main_character.png"", ""C:\\Users\\User\\Desktop\\DN-main\\initial\\main_character\\game_1777175018_804e9w\\main_character_side.png"", ""C:\\Users\\User\\Desktop\\DN-main\\initial\\main_character\\game_1777175018_804e9w\\main_character_back.png""]",True,True,/image_cache/92d0905938810526b94fd674533a4f4f.png,C:\Users\User\Desktop\DN-main\DN-experiment-2.0\ablations\protagonist_ref_ablation\results\hard_identity\protagonist_ref_hard_identity_run_20260426_040417\generated\protagonist_ref_3\theme_089_game_1777175018_804e9w_protagonist_ref_3\game_1777175018_804e9w_protagonist_ref_3_005.json,C:\Users\User\Desktop\DN-main\DN-experiment-2.0\ablations\protagonist_ref_ablation\results\hard_identity\protagonist_ref_hard_identity_run_20260426_040417\generated\protagonist_ref_3\theme_089_game_1777175018_804e9w_protagonist_ref_3\game_1777175018_804e9w_protagonist_ref_3_005.png,75.3005,2026-04-26T08:20:33.152215+00:00,2026-04-26T08:21:48.454563+00:00,,36.4987,True,False,1,gpt-4o,9.0,0.95,0.0,[],P | r | o | t | a | g | n | i | s | ' |  | u | f | d | p | e | c | w | h | | | S | m | l | v | x,10.0,9.0,9.0,9.0,9.0,9.0,9.0
protagonist_ref_hard_identity_run_20260426_040417,protagonist_ref_hard_identity_dataset_20260426_033440,hard_identity,protagonist_ref_0,No protagonist reference,92,红沙漠绿洲争夺,game_1777175534_kzyqsf,game_1777175534_kzyqsf_protagonist_ref_0,1,game_1777175534_kzyqsf_protagonist_ref_0_seg_001,C:\Users\User\Desktop\DN-main\DN-experiment-2.0\ablations\protagonist_ref_ablation\datasets\hard_identity\protagonist_ref_hard_identity_dataset_20260426_033440\theme_092_game_1777175534_kzyqsf\game_1777175534_kzyqsf_001.json,C:\Users\User\Desktop\DN-main\DN-experiment-2.0\ablations\protagonist_ref_ablation\datasets\hard_identity\protagonist_ref_hard_identity_dataset_20260426_033440\theme_092_game_1777175534_kzyqsf\game_1777175534_kzyqsf_001_state.json,"[""view_side"", ""occluded_face"", ""continuity_sensitive""]",5,side,True,"{""profile_id"": ""side_occluded_continuity"", ""constraints"": [""compose the protagonist in a clear side profile or three-quarter side view"", ""partially obscure the face with hair, smoke, clothing, or a foreground prop"", ""preserve continuity-critical outfit, hairstyle, glasses, bag, shoes, and signature props exactly""]}",0,0,[],True,True,/image_cache/6d3acb16d344fd101d7afc78a1930958.png,C:\Users\User\Desktop\DN-main\DN-experiment-2.0\ablations\protagonist_ref_ablation\results\hard_identity\protagonist_ref_hard_identity_run_20260426_040417\generated\protagonist_ref_0\theme_092_game_1777175534_kzyqsf_protagonist_ref_0\game_1777175534_kzyqsf_protagonist_ref_0_001.json,C:\Users\User\Desktop\DN-main\DN-experiment-2.0\ablations\protagonist_ref_ablation\results\hard_identity\protagonist_ref_hard_identity_run_20260426_040417\generated\protagonist_ref_0\theme_092_game_1777175534_kzyqsf_protagonist_ref_0\game_1777175534_kzyqsf_protagonist_ref_0_001.png,92.8818,2026-04-26T07:08:53.781585+00:00,2026-04-26T07:10:26.664020+00:00,,50.4952,True,False,1,gpt-4o,9.0,0.95,0.0,[],P | r | o | t | a | g | n | i | s | ' |  | p | e | c | m | h | d | | | S | l | w | v | x | M | y,10.0,9.0,9.0,9.0,8.0,9.0,9.0
protagonist_ref_hard_identity_run_20260426_040417,protagonist_ref_hard_identity_dataset_20260426_033440,hard_identity,protagonist_ref_0,No protagonist reference,92,红沙漠绿洲争夺,game_1777175534_kzyqsf,game_1777175534_kzyqsf_protagonist_ref_0,2,game_1777175534_kzyqsf_protagonist_ref_0_seg_002,C:\Users\User\Desktop\DN-main\DN-experiment-2.0\ablations\protagonist_ref_ablation\datasets\hard_identity\protagonist_ref_hard_identity_dataset_20260426_033440\theme_092_game_1777175534_kzyqsf\game_1777175534_kzyqsf_002.json,C:\Users\User\Desktop\DN-main\DN-experiment-2.0\ablations\protagonist_ref_ablation\datasets\hard_identity\protagonist_ref_hard_identity_dataset_20260426_033440\theme_092_game_1777175534_kzyqsf\game_1777175534_kzyqsf_002_state.json,"[""view_back"", ""long_shot"", ""extreme_lighting"", ""continuity_sensitive""]",5,back,True,"{""profile_id"": ""back_long_extreme_light"", ""constraints"": [""show the protagonist from behind or over the shoulder"", ""use a wide or long shot where the protagonist occupies only about 15-25 percent of the frame"", ""use difficult backlight, night light, neon, fog, firelight, or strong shadow"", ""keep the same outfit silhouette, hairstyle, backpack or carried prop readable despite the distance""]}",0,0,[],True,True,/image_cache/0557d0c0ac4982cbcf41db9133b7b186.png,C:\Users\User\Desktop\DN-main\DN-experiment-2.0\ablations\protagonist_ref_ablation\results\hard_identity\protagonist_ref_hard_identity_run_20260426_040417\generated\protagonist_ref_0\theme_092_game_1777175534_kzyqsf_protagonist_ref_0\game_1777175534_kzyqsf_protagonist_ref_0_002.json,C:\Users\User\Desktop\DN-main\DN-experiment-2.0\ablations\protagonist_ref_ablation\results\hard_identity\protagonist_ref_hard_identity_run_20260426_040417\generated\protagonist_ref_0\theme_092_game_1777175534_kzyqsf_protagonist_ref_0\game_1777175534_kzyqsf_protagonist_ref_0_002.png,135.8903,2026-04-26T07:10:26.705229+00:00,2026-04-26T07:12:42.592853+00:00,,50.4952,True,False,1,gpt-4o,8.0,0.9,0.0,"[""_"", ""a"", ""c"", ""d"", ""e"", ""f"", ""i"", ""l"", ""n"", ""o"", ""r"", ""s"", ""t"", ""u"", ""y""]",P | r | o | t | a | g | n | i | s | ' |  | u | f | d | p | e | c | | | S | m | l | w | h | v,9.0,8.0,8.0,8.0,7.0,8.0,8.0
protagonist_ref_hard_identity_run_20260426_040417,protagonist_ref_hard_identity_dataset_20260426_033440,hard_identity,protagonist_ref_0,No protagonist reference,92,红沙漠绿洲争夺,game_1777175534_kzyqsf,game_1777175534_kzyqsf_protagonist_ref_0,3,game_1777175534_kzyqsf_protagonist_ref_0_seg_003,C:\Users\User\Desktop\DN-main\DN-experiment-2.0\ablations\protagonist_ref_ablation\datasets\hard_identity\protagonist_ref_hard_identity_dataset_20260426_033440\theme_092_game_1777175534_kzyqsf\game_1777175534_kzyqsf_003.json,C:\Users\User\Desktop\DN-main\DN-experiment-2.0\ablations\protagonist_ref_ablation\datasets\hard_identity\protagonist_ref_hard_identity_dataset_20260426_033440\theme_092_game_1777175534_kzyqsf\game_1777175534_kzyqsf_003_state.json,"[""view_mixed"", ""occluded_face"", ""action_heavy"", ""extreme_lighting""]",4,mixed,True,"{""profile_id"": ""mixed_action_occlusion"", ""constraints"": [""use a dynamic pose with the head turned away from the camera"", ""partially hide the face behind a door frame, hair, smoke, hand, scarf, or scene prop"", ""add motion, strong shadow, low light, fog, sparks, rain, or reflected light"", ""make clothing details and signature accessories remain stable and identifiable""]}",0,0,[],True,True,/image_cache/988eac848e177c3d8cd97a88c284222d.png,C:\Users\User\Desktop\DN-main\DN-experiment-2.0\ablations\protagonist_ref_ablation\results\hard_identity\protagonist_ref_hard_identity_run_20260426_040417\generated\protagonist_ref_0\theme_092_game_1777175534_kzyqsf_protagonist_ref_0\game_1777175534_kzyqsf_protagonist_ref_0_003.json,C:\Users\User\Desktop\DN-main\DN-experiment-2.0\ablations\protagonist_ref_ablation\results\hard_identity\protagonist_ref_hard_identity_run_20260426_040417\generated\protagonist_ref_0\theme_092_game_1777175534_kzyqsf_protagonist_ref_0\game_1777175534_kzyqsf_protagonist_ref_0_003.png,91.2478,2026-04-26T07:12:42.627797+00:00,2026-04-26T07:14:13.879417+00:00,,50.4952,True,False,1,gpt-4o,8.0,0.9,0.0,"[""_"", ""d"", ""e"", ""i"", ""n"", ""r"", ""s"", ""t"", ""y""]",P | r | o | t | a | g | n | i | s | ' |  | p | e | c | d | u | f | | | S | l | m | w | h | v | L | y | b | k,9.0,9.0,8.0,8.0,7.0,9.0,8.0
protagonist_ref_hard_identity_run_20260426_040417,protagonist_ref_hard_identity_dataset_20260426_033440,hard_identity,protagonist_ref_0,No protagonist reference,92,红沙漠绿洲争夺,game_1777175534_kzyqsf,game_1777175534_kzyqsf_protagonist_ref_0,4,game_1777175534_kzyqsf_protagonist_ref_0_seg_004,C:\Users\User\Desktop\DN-main\DN-experiment-2.0\ablations\protagonist_ref_ablation\datasets\hard_identity\protagonist_ref_hard_identity_dataset_20260426_033440\theme_092_game_1777175534_kzyqsf\game_1777175534_kzyqsf_004.json,C:\Users\User\Desktop\DN-main\DN-experiment-2.0\ablations\protagonist_ref_ablation\datasets\hard_identity\protagonist_ref_hard_identity_dataset_20260426_033440\theme_092_game_1777175534_kzyqsf\game_1777175534_kzyqsf_004_state.json,"[""view_side"", ""occluded_face"", ""continuity_sensitive""]",5,side,True,"{""profile_id"": ""side_occluded_continuity"", ""constraints"": [""compose the protagonist in a clear side profile or three-quarter side view"", ""partially obscure the face with hair, smoke, clothing, or a foreground prop"", ""preserve continuity-critical outfit, hairstyle, glasses, bag, shoes, and signature props exactly""]}",0,0,[],True,True,/image_cache/92aad6403dc9e65c2bc63d606f463d55.png,C:\Users\User\Desktop\DN-main\DN-experiment-2.0\ablations\protagonist_ref_ablation\results\hard_identity\protagonist_ref_hard_identity_run_20260426_040417\generated\protagonist_ref_0\theme_092_game_1777175534_kzyqsf_protagonist_ref_0\game_1777175534_kzyqsf_protagonist_ref_0_004.json,C:\Users\User\Desktop\DN-main\DN-experiment-2.0\ablations\protagonist_ref_ablation\results\hard_identity\protagonist_ref_hard_identity_run_20260426_040417\generated\protagonist_ref_0\theme_092_game_1777175534_kzyqsf_protagonist_ref_0\game_1777175534_kzyqsf_protagonist_ref_0_004.png,131.0121,2026-04-26T07:14:13.930100+00:00,2026-04-26T07:16:24.936596+00:00,,50.4952,True,False,1,gpt-4o,9.0,0.95,0.0,[],P | r | o | t | a | g | n | i | s | ' |  | u | f | d | p | e | c | | | S | m | l | w | h | v,10.0,9.0,9.0,9.0,9.0,9.0,9.0
protagonist_ref_hard_identity_run_20260426_040417,protagonist_ref_hard_identity_dataset_20260426_033440,hard_identity,protagonist_ref_0,No protagonist reference,92,红沙漠绿洲争夺,game_1777175534_kzyqsf,game_1777175534_kzyqsf_protagonist_ref_0,5,game_1777175534_kzyqsf_protagonist_ref_0_seg_005,C:\Users\User\Desktop\DN-main\DN-experiment-2.0\ablations\protagonist_ref_ablation\datasets\hard_identity\protagonist_ref_hard_identity_dataset_20260426_033440\theme_092_game_1777175534_kzyqsf\game_1777175534_kzyqsf_005.json,C:\Users\User\Desktop\DN-main\DN-experiment-2.0\ablations\protagonist_ref_ablation\datasets\hard_identity\protagonist_ref_hard_identity_dataset_20260426_033440\theme_092_game_1777175534_kzyqsf\game_1777175534_kzyqsf_005_state.json,"[""view_back"", ""long_shot"", ""extreme_lighting"", ""continuity_sensitive""]",5,back,True,"{""profile_id"": ""back_long_extreme_light"", ""constraints"": [""show the protagonist from behind or over the shoulder"", ""use a wide or long shot where the protagonist occupies only about 15-25 percent of the frame"", ""use difficult backlight, night light, neon, fog, firelight, or strong shadow"", ""keep the same outfit silhouette, hairstyle, backpack or carried prop readable despite the distance""]}",0,0,[],True,True,/image_cache/d3bb1ecbe612fedcf4dc96e29851d171.png,C:\Users\User\Desktop\DN-main\DN-experiment-2.0\ablations\protagonist_ref_ablation\results\hard_identity\protagonist_ref_hard_identity_run_20260426_040417\generated\protagonist_ref_0\theme_092_game_1777175534_kzyqsf_protagonist_ref_0\game_1777175534_kzyqsf_protagonist_ref_0_005.json,C:\Users\User\Desktop\DN-main\DN-experiment-2.0\ablations\protagonist_ref_ablation\results\hard_identity\protagonist_ref_hard_identity_run_20260426_040417\generated\protagonist_ref_0\theme_092_game_1777175534_kzyqsf_protagonist_ref_0\game_1777175534_kzyqsf_protagonist_ref_0_005.png,116.7914,2026-04-26T07:16:24.975522+00:00,2026-04-26T07:18:21.775438+00:00,,50.4952,True,False,1,gpt-4o,9.0,0.95,0.0,[],P | r | o | t | a | g | n | i | s | ' |  | p | e | c | d | w | h | v | | | S | m | l | b | L | y | M | k,9.0,10.0,9.0,9.0,9.0,10.0,9.0
protagonist_ref_hard_identity_run_20260426_040417,protagonist_ref_hard_identity_dataset_20260426_033440,hard_identity,protagonist_ref_1,Front protagonist reference only,92,红沙漠绿洲争夺,game_1777175534_kzyqsf,game_1777175534_kzyqsf_protagonist_ref_1,1,game_1777175534_kzyqsf_protagonist_ref_1_seg_001,C:\Users\User\Desktop\DN-main\DN-experiment-2.0\ablations\protagonist_ref_ablation\datasets\hard_identity\protagonist_ref_hard_identity_dataset_20260426_033440\theme_092_game_1777175534_kzyqsf\game_1777175534_kzyqsf_001.json,C:\Users\User\Desktop\DN-main\DN-experiment-2.0\ablations\protagonist_ref_ablation\datasets\hard_identity\protagonist_ref_hard_identity_dataset_20260426_033440\theme_092_game_1777175534_kzyqsf\game_1777175534_kzyqsf_001_state.json,"[""view_side"", ""occluded_face"", ""continuity_sensitive""]",5,side,True,"{""profile_id"": ""side_occluded_continuity"", ""constraints"": [""compose the protagonist in a clear side profile or three-quarter side view"", ""partially obscure the face with hair, smoke, clothing, or a foreground prop"", ""preserve continuity-critical outfit, hairstyle, glasses, bag, shoes, and signature props exactly""]}",1,1,"[""C:\\Users\\User\\Desktop\\DN-main\\initial\\main_character\\game_1777175534_kzyqsf\\main_character.png""]",True,True,/image_cache/b82b331dce3d5903ce8a9d296d929806.png,C:\Users\User\Desktop\DN-main\DN-experiment-2.0\ablations\protagonist_ref_ablation\results\hard_identity\protagonist_ref_hard_identity_run_20260426_040417\generated\protagonist_ref_1\theme_092_game_1777175534_kzyqsf_protagonist_ref_1\game_1777175534_kzyqsf_protagonist_ref_1_001.json,C:\Users\User\Desktop\DN-main\DN-experiment-2.0\ablations\protagonist_ref_ablation\results\hard_identity\protagonist_ref_hard_identity_run_20260426_040417\generated\protagonist_ref_1\theme_092_game_1777175534_kzyqsf_protagonist_ref_1\game_1777175534_kzyqsf_protagonist_ref_1_001.png,150.622,2026-04-26T07:40:46.717922+00:00,2026-04-26T07:51:41.375910+00:00,,50.4952,True,False,1,gpt-4o,9.0,0.95,0.0,[],P | r | o | t | a | g | n | i | s |  | v | b | l | y | p | e | d | m | c | h | . | | | S | w,10.0,9.0,9.0,9.0,9.0,9.0,9.0
